Município,Ano,Código IBGE,Localização,Desmatamento (km²),PIB per capita (R$),PIB (R$ 1.000),VAB Agropecuária (R$ 1.000),VAB Indústria (R$ 1.000),VAB Serviços (R$ 1.000),População,Focos de Queimada
Sapucaia,2022,1507755,"Sapucaia, Pará, Brazil",1.833097986615128,22334.47,133747.92,46748.98,7670.16,30103.42,5988,14
Sapucaia,2023,1507755,"Sapucaia, Pará, Brazil",0.4416968738771272,23330.8,140363.18,48813.93,8119.7,31367.93,6016,14
Sapucaia,2024,1507755,"Sapucaia, Pará, Brazil",0.4302932133375873,24327.13,146978.44,50878.89,8569.25,32632.43,6042,6
Senador José Porfírio,2008,1507805,"Senador José Porfírio, Pará, Brazil",14.797197059158169,3652.94,53208.68,16611.65,3277.92,8866.37,14566,244
Senador José Porfírio,2009,1507805,"Senador José Porfírio, Pará, Brazil",3.6666602184622303,3734.5,53903.81,14736.91,1763.48,9795.43,14434,335
Senador José Porfírio,2010,1507805,"Senador José Porfírio, Pará, Brazil",28.305200518351427,4441.94,57736.3,17639.26,2723.33,9463.2,12998,270
Senador José Porfírio,2011,1507805,"Senador José Porfírio, Pará, Brazil",100.47342164354818,5280.65,67803.57,19584.3,2841.74,11195.91,12840,232
Senador José Porfírio,2012,1507805,"Senador José Porfírio, Pará, Brazil",19.162113592447582,5856.1,74026.96,24587.62,-1265.08,14909.12,12641,236
Senador José Porfírio,2013,1507805,"Senador José Porfírio, Pará, Brazil",14.547574695218524,7716.53,95152.56,34117.11,3584.71,16859.26,12331,159
Senador José Porfírio,2014,1507805,"Senador José Porfírio, Pará, Brazil",28.236632943385683,8119.69,98045.25,33298.85,3469.08,18809.16,12075,259
Senador José Porfírio,2015,1507805,"Senador José Porfírio, Pará, Brazil",58.62044550021496,9590.79,113430.3,36034.06,4732.53,21548.62,11827,376
Senador José Porfírio,2016,1507805,"Senador José Porfírio, Pará, Brazil",68.16683390500577,10290.61,119237.36,43280.28,4876.4,22232.14,11587,243
Senador José Porfírio,2017,1507805,"Senador José Porfírio, Pará, Brazil",98.74814598132949,11179.74,126968.29,41499.48,5088.35,25098.95,11357,476
Senador José Porfírio,2018,1507805,"Senador José Porfírio, Pará, Brazil",49.45861094009923,11446.94,135520.27,41056.66,6045.23,28137.4,11839,458
Senador José Porfírio,2019,1507805,"Senador José Porfírio, Pará, Brazil",328.1588331231484,13972.61,162892.64,59348.6,6936.59,33223.61,11658,478
Senador José Porfírio,2020,1507805,"Senador José Porfírio, Pará, Brazil",147.60639955418645,17383.87,199566.82,84580.25,7902.62,34192.05,11480,548
Senador José Porfírio,2021,1507805,"Senador José Porfírio, Pará, Brazil",112.29435966221644,21785.17,246281.32,105172.95,9725.6,45597.04,11305,395
Senador José Porfírio,2022,1507805,"Senador José Porfírio, Pará, Brazil",122.0129900469612,18679.77,211560.91,83023.45,8505.12,40348.22,11326,638
Senador José Porfírio,2023,1507805,"Senador José Porfírio, Pará, Brazil",72.66001213080338,19889.91,224494.99,88649.93,9051.5,42871.52,11287,725
Senador José Porfírio,2024,1507805,"Senador José Porfírio, Pará, Brazil",46.49203309969739,21100.05,237429.07,94276.41,9597.87,45394.83,11253,401
Soure,2008,1507904,"Soure, Pará, Brazil",0.0,3056.45,67987.6,10636.68,2507.34,20525.16,22244,56
Soure,2009,1507904,"Soure, Pará, Brazil",0.2101466889811603,3431.72,77073.02,11190.33,3430.01,23284.08,22459,47
Soure,2010,1507904,"Soure, Pará, Brazil",0.8068833915385097,3776.8,86847.42,13534.0,4504.82,24700.71,22995,29
Soure,2011,1507904,"Soure, Pará, Brazil",0.0,4207.75,97767.14,18459.38,3644.29,27734.84,23235,83
Soure,2012,1507904,"Soure, Pará, Brazil",0.0,5876.06,137858.33,23881.14,27094.38,30729.08,23461,43
Soure,2013,1507904,"Soure, Pará, Brazil",0.0,5676.46,135445.99,31600.11,5090.36,32285.6,23861,44
Soure,2014,1507904,"Soure, Pará, Brazil",0.0,6091.2,146651.68,30364.08,8505.37,34930.79,24076,20
Soure,2015,1507904,"Soure, Pará, Brazil",0.3142393510349543,6810.93,165410.22,33930.26,8521.61,40486.07,24286,64
Soure,2016,1507904,"Soure, Pará, Brazil",0.0,7345.07,179866.06,32687.19,8833.72,45346.21,24488,31
Soure,2017,1507904,"Soure, Pará, Brazil",0.5286501693084261,7090.85,175016.29,31106.56,6465.1,41878.6,24682,78
Soure,2018,1507904,"Soure, Pará, Brazil",0.0913526190856043,7467.26,188033.18,32424.77,7209.86,48346.83,25181,13
Soure,2019,1507904,"Soure, Pará, Brazil",0.0,7771.02,197181.84,33853.23,7132.83,49035.6,25374,32
Soure,2020,1507904,"Soure, Pará, Brazil",0.0,8512.88,217631.79,42435.87,7463.51,51104.71,25565,28
Soure,2021,1507904,"Soure, Pará, Brazil",0.0,9389.68,241802.98,53587.83,7360.23,55139.02,25752,9
Soure,2022,1507904,"Soure, Pará, Brazil",0.0,9620.44,246124.93,48752.43,8755.09,57644.09,25584,12
Soure,2023,1507904,"Soure, Pará, Brazil",0.0,10079.32,258802.79,51446.17,8896.12,60324.95,25677,19
Soure,2024,1507904,"Soure, Pará, Brazil",0.0,10538.19,271480.65,54139.91,9037.14,63005.81,25762,53
São Caetano de Odivelas,2008,1507102,"São Caetano de Odivelas, Pará, Brazil",3.6665300319522873,2804.99,47003.17,12554.38,1534.56,8767.46,16757,32
São Caetano de Odivelas,2009,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3373228881926329,2803.04,47264.82,12893.87,1402.65,9087.45,16862,41
São Caetano de Odivelas,2010,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3794228786142944,3426.16,57871.32,15759.97,1849.73,9788.49,16891,10
São Caetano de Odivelas,2011,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3962486342695445,4271.58,72578.43,19350.15,2195.26,12856.67,16991,15
São Caetano de Odivelas,2012,1507102,"São Caetano de Odivelas, Pará, Brazil",0.0,5176.69,88454.12,25628.16,5068.86,15748.36,17087,16
São Caetano de Odivelas,2013,1507102,"São Caetano de Odivelas, Pará, Brazil",0.4791343813638721,6154.43,106262.3,35568.55,3590.6,17406.98,17266,27
São Caetano de Odivelas,2014,1507102,"São Caetano de Odivelas, Pará, Brazil",0.0,6135.88,106420.66,30655.12,3631.43,17996.57,17344,25
São Caetano de Odivelas,2015,1507102,"São Caetano de Odivelas, Pará, Brazil",0.2300951383988831,6556.55,114215.12,32475.64,3840.7,20632.53,17420,29
São Caetano de Odivelas,2016,1507102,"São Caetano de Odivelas, Pará, Brazil",1.314465007240342,6804.35,119021.63,33000.96,4107.79,22351.73,17492,13
São Caetano de Odivelas,2017,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3257297403664718,7471.8,131227.19,33667.9,4822.88,24874.34,17563,14
São Caetano de Odivelas,2018,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3329254182013498,7916.92,142266.99,35513.62,5595.86,29353.8,17970,5
São Caetano de Odivelas,2019,1507102,"São Caetano de Odivelas, Pará, Brazil",0.1847633133602194,8105.99,146313.15,37316.83,5460.06,28984.89,18050,11
São Caetano de Odivelas,2020,1507102,"São Caetano de Odivelas, Pará, Brazil",0.9001228548882512,8712.54,157949.63,39341.31,5252.0,28731.85,18129,21
São Caetano de Odivelas,2021,1507102,"São Caetano de Odivelas, Pará, Brazil",0.3782680685359488,10061.58,183191.18,58502.66,5439.63,28955.35,18207,14
São Caetano de Odivelas,2022,1507102,"São Caetano de Odivelas, Pará, Brazil",0.1758173896600356,10141.2,183272.8,50429.37,6313.77,33360.49,18072,8
São Caetano de Odivelas,2023,1507102,"São Caetano de Odivelas, Pará, Brazil",0.7718601543235802,10670.48,193232.61,53132.05,6643.31,35184.4,18109,27
São Caetano de Odivelas,2024,1507102,"São Caetano de Odivelas, Pará, Brazil",0.0,11199.76,203192.41,55834.74,6972.84,37008.31,18143,22
São Domingos do Araguaia,2008,1507151,"São Domingos do Araguaia, Pará, Brazil",9.658587492271137,3680.06,80552.81,17718.74,3392.37,23124.98,21889,85
São Domingos do Araguaia,2009,1507151,"São Domingos do Araguaia, Pará, Brazil",9.902168522807006,4442.16,98007.44,18528.11,3490.98,33123.92,22063,44
São Domingos do Araguaia,2010,1507151,"São Domingos do Araguaia, Pará, Brazil",5.439150879225771,4913.13,113689.73,29613.06,4320.88,31060.59,23140,90
São Domingos do Araguaia,2011,1507151,"São Domingos do Araguaia, Pará, Brazil",1.930393375205749,5950.61,139065.78,37686.4,5599.13,37993.94,23370,25
São Domingos do Araguaia,2012,1507151,"São Domingos do Araguaia, Pará, Brazil",0.8689167310812014,6121.07,144469.58,43969.29,-1749.59,40467.94,23602,41
São Domingos do Araguaia,2013,1507151,"São Domingos do Araguaia, Pará, Brazil",2.353536160875408,6703.24,160958.22,36886.95,7435.86,43626.34,24012,22
São Domingos do Araguaia,2014,1507151,"São Domingos do Araguaia, Pará, Brazil",2.4468228226179547,7323.87,177493.87,36176.47,11640.06,51235.66,24235,47
São Domingos do Araguaia,2015,1507151,"São Domingos do Araguaia, Pará, Brazil",0.8873120286421767,9003.05,220133.62,51291.39,12764.34,65254.28,24451,48
São Domingos do Araguaia,2016,1507151,"São Domingos do Araguaia, Pará, Brazil",2.5789303954612373,10183.02,251103.08,58923.73,13764.42,79950.07,24659,30
São Domingos do Araguaia,2017,1507151,"São Domingos do Araguaia, Pará, Brazil",1.554619736775421,10959.82,272450.23,71637.24,16054.61,77258.05,24859,21
São Domingos do Araguaia,2018,1507151,"São Domingos do Araguaia, Pará, Brazil",1.0169210471185115,11079.55,280955.26,75522.18,15706.01,78950.54,25358,15
São Domingos do Araguaia,2019,1507151,"São Domingos do Araguaia, Pará, Brazil",1.4821481954483178,11134.85,284573.28,77032.84,15217.67,77976.18,25557,20
São Domingos do Araguaia,2020,1507151,"São Domingos do Araguaia, Pará, Brazil",1.5697667775672803,11786.09,303527.06,75462.96,15341.1,81205.3,25753,19
São Domingos do Araguaia,2021,1507151,"São Domingos do Araguaia, Pará, Brazil",1.5049898003486033,13837.78,359021.28,107269.48,13817.45,90943.86,25945,19
São Domingos do Araguaia,2022,1507151,"São Domingos do Araguaia, Pará, Brazil",1.423660361973805,13987.2,360510.45,97226.67,18735.28,98008.15,25774,25
São Domingos do Araguaia,2023,1507151,"São Domingos do Araguaia, Pará, Brazil",1.3548008309006323,14736.74,381092.78,103164.34,19930.51,103340.94,25860,12
São Domingos do Araguaia,2024,1507151,"São Domingos do Araguaia, Pará, Brazil",0.6314396385052691,15486.29,401675.12,109102.0,21125.73,108673.73,25937,20
São Domingos do Capim,2008,1507201,"São Domingos do Capim, Pará, Brazil",11.960280047957164,3245.54,90540.89,30493.81,3524.92,16313.55,27897,403
São Domingos do Capim,2009,1507201,"São Domingos do Capim, Pará, Brazil",1.51504069440665,4169.62,116428.29,44432.66,4430.18,20137.97,27923,384
São Domingos do Capim,2010,1507201,"São Domingos do Capim, Pará, Brazil",1.0707654166956226,5066.49,151118.24,64827.64,7003.0,22405.97,29827,358
São Domingos do Capim,2011,1507201,"São Domingos do Capim, Pará, Brazil",3.0017849915109083,5878.21,176546.26,78193.93,8004.27,24927.39,30034,283
São Domingos do Capim,2012,1507201,"São Domingos do Capim, Pará, Brazil",0.8767612601938993,6246.07,188725.06,86721.17,3660.92,27447.4,30215,297
São Domingos do Capim,2013,1507201,"São Domingos do Capim, Pará, Brazil",1.962296557130544,8743.07,267100.89,136944.93,12389.14,33822.39,30550,264
São Domingos do Capim,2014,1507201,"São Domingos do Capim, Pará, Brazil",0.9391767061482884,7490.66,229970.77,94105.17,10534.16,34124.1,30701,262
São Domingos do Capim,2015,1507201,"São Domingos do Capim, Pará, Brazil",1.7749113589839547,8036.19,247892.28,100392.35,11513.71,35216.07,30847,289
São Domingos do Capim,2016,1507201,"São Domingos do Capim, Pará, Brazil",2.707215725705299,10184.87,315598.6,150820.4,13796.25,43485.21,30987,241
São Domingos do Capim,2017,1507201,"São Domingos do Capim, Pará, Brazil",11.43519545480981,9935.72,309229.26,118686.4,20552.54,43866.29,31123,236
São Domingos do Capim,2018,1507201,"São Domingos do Capim, Pará, Brazil",0.9119603961360055,8583.87,273284.6,85731.1,9697.77,44014.6,31837,145
São Domingos do Capim,2019,1507201,"São Domingos do Capim, Pará, Brazil",0.4694939620920154,10806.82,345699.5,139549.67,12893.24,50141.44,31989,183
São Domingos do Capim,2020,1507201,"São Domingos do Capim, Pará, Brazil",2.139077068148325,11583.72,372289.15,157138.23,11493.02,50035.81,32139,233
São Domingos do Capim,2021,1507201,"São Domingos do Capim, Pará, Brazil",1.1899957282625426,13579.38,438410.28,204220.65,14424.23,50738.34,32285,91
São Domingos do Capim,2022,1507201,"São Domingos do Capim, Pará, Brazil",0.8270798519998384,13217.6,425220.68,179631.76,16443.13,56440.69,32171,180
São Domingos do Capim,2023,1507201,"São Domingos do Capim, Pará, Brazil",1.7990764001348778,13898.52,448365.97,189370.68,17264.91,59235.86,32260,218
São Domingos do Capim,2024,1507201,"São Domingos do Capim, Pará, Brazil",1.156657929983758,14579.43,471511.26,199109.6,18086.68,62031.03,32341,174
São Francisco do Pará,2008,1507409,"São Francisco do Pará, Pará, Brazil",2.6248621607772984,4475.62,53644.76,17325.58,2630.71,15063.93,11986,47
São Francisco do Pará,2009,1507409,"São Francisco do Pará, Pará, Brazil",0.1005573968064988,5792.28,68018.78,20472.29,3115.19,20283.44,11743,52
São Francisco do Pará,2010,1507409,"São Francisco do Pará, Pará, Brazil",0.8398293613667512,6349.96,96493.96,38137.5,5091.18,22860.15,15196,32
São Francisco do Pará,2011,1507409,"São Francisco do Pará, Pará, Brazil",0.1674628915267838,5534.02,83690.96,21276.09,3980.5,23538.61,15123,35
São Francisco do Pará,2012,1507409,"São Francisco do Pará, Pará, Brazil",0.2448627552669878,6139.52,93222.43,25471.63,9086.4,21969.04,15184,44
São Francisco do Pará,2013,1507409,"São Francisco do Pará, Pará, Brazil",0.4586065861475989,11874.0,181684.08,85014.86,8772.29,42816.05,15301,21
São Francisco do Pará,2014,1507409,"São Francisco do Pará, Pará, Brazil",0.083703381092856,10976.34,168388.1,62119.43,7899.68,48804.45,15341,40
São Francisco do Pará,2015,1507409,"São Francisco do Pará, Pará, Brazil",0.0775658587652458,10779.93,165795.31,54411.31,8519.09,47370.18,15380,27
São Francisco do Pará,2016,1507409,"São Francisco do Pará, Pará, Brazil",0.3109862126888118,12548.6,193474.26,70328.76,9369.84,53545.69,15418,14
São Francisco do Pará,2017,1507409,"São Francisco do Pará, Pará, Brazil",0.2423753156235668,13209.93,204146.33,70119.22,9307.09,54550.32,15454,24
São Francisco do Pará,2018,1507409,"São Francisco do Pará, Pará, Brazil",0.0690941015073768,14780.98,234027.18,92621.25,10804.85,58643.1,15833,4
São Francisco do Pará,2019,1507409,"São Francisco do Pará, Pará, Brazil",0.0,15129.32,240283.88,97852.62,11404.25,54213.56,15882,5
São Francisco do Pará,2020,1507409,"São Francisco do Pará, Pará, Brazil",0.2089119958087086,15174.69,241732.8,100464.47,10808.96,47738.73,15930,19
São Francisco do Pará,2021,1507409,"São Francisco do Pará, Pará, Brazil",0.2358044070157621,16546.12,264373.94,108779.01,11983.53,52649.61,15978,17
São Francisco do Pará,2022,1507409,"São Francisco do Pará, Pará, Brazil",0.2234680677677903,17935.07,288512.52,115761.09,13236.38,65215.36,16087,20
São Francisco do Pará,2023,1507409,"São Francisco do Pará, Pará, Brazil",0.1244777046680788,18904.4,305181.08,122963.58,13927.2,68538.86,16143,30
São Francisco do Pará,2024,1507409,"São Francisco do Pará, Pará, Brazil",0.0,19873.73,321849.63,130166.07,14618.01,71862.37,16195,22
São Félix do Xingu,2008,1507300,"São Félix do Xingu, Pará, Brazil",758.8403653973004,5235.17,336218.06,144744.1,21786.42,63316.74,64223,6742
São Félix do Xingu,2009,1507300,"São Félix do Xingu, Pará, Brazil",439.6990590975837,5621.88,377835.45,159766.43,17381.7,74215.37,67208,2757
São Félix do Xingu,2010,1507300,"São Félix do Xingu, Pará, Brazil",349.57484551257045,5422.71,495055.16,210805.44,22174.26,88077.34,91293,10053
São Félix do Xingu,2011,1507300,"São Félix do Xingu, Pará, Brazil",139.39102280182254,6080.37,581855.05,234566.5,31511.08,102580.79,95694,1503
São Félix do Xingu,2012,1507300,"São Félix do Xingu, Pará, Brazil",167.67119784066287,7330.91,732394.39,312608.37,50016.14,120408.44,99905,3476
São Félix do Xingu,2013,1507300,"São Félix do Xingu, Pará, Brazil",221.32101377343548,8227.7,879869.71,375557.16,87395.77,139384.64,106940,953
São Félix do Xingu,2014,1507300,"São Félix do Xingu, Pará, Brazil",152.78888101307788,9224.09,1029712.29,417168.17,97745.62,192210.48,111633,2471
São Félix do Xingu,2015,1507300,"São Félix do Xingu, Pará, Brazil",199.4021752724151,10439.14,1212881.65,507195.31,109336.92,219099.59,116186,3925
São Félix do Xingu,2016,1507300,"São Félix do Xingu, Pará, Brazil",314.9485978505738,11733.57,1414834.42,646494.0,121869.52,236945.82,120580,1407
São Félix do Xingu,2017,1507300,"São Félix do Xingu, Pará, Brazil",236.65140731050155,11160.35,1392878.26,514908.87,156082.87,260161.42,124806,6750
São Félix do Xingu,2018,1507300,"São Félix do Xingu, Pará, Brazil",277.13641549198417,11185.57,1395545.44,471181.9,164864.08,280170.6,124763,1416
São Félix do Xingu,2019,1507300,"São Félix do Xingu, Pará, Brazil",544.941382773293,11270.96,1448104.17,454993.98,192926.36,283013.5,128481,3784
São Félix do Xingu,2020,1507300,"São Félix do Xingu, Pará, Brazil",608.8431833448917,11948.29,1578822.75,601909.94,170420.0,250305.71,132138,5290
São Félix do Xingu,2021,1507300,"São Félix do Xingu, Pará, Brazil",576.9612510600888,14802.13,2009122.07,879583.56,186707.78,327949.31,135732,2184
São Félix do Xingu,2022,1507300,"São Félix do Xingu, Pará, Brazil",534.5203349175252,14425.89,1958647.16,756394.49,216603.28,343248.59,135773,5249
São Félix do Xingu,2023,1507300,"São Félix do Xingu, Pará, Brazil",314.1950101911673,15114.26,2078036.98,800756.77,231862.58,363892.78,137489,2898
São Félix do Xingu,2024,1507300,"São Félix do Xingu, Pará, Brazil",100.33326154152036,15802.64,2197426.8,845119.05,247121.89,384536.98,139054,7356
São Geraldo do Araguaia,2008,1507458,"São Geraldo do Araguaia, Pará, Brazil",7.755555883841812,5011.62,126748.77,38570.6,6081.46,35440.91,25291,156
São Geraldo do Araguaia,2009,1507458,"São Geraldo do Araguaia, Pará, Brazil",3.48209359667984,5443.2,136226.85,35204.35,6607.84,42382.94,25027,64
São Geraldo do Araguaia,2010,1507458,"São Geraldo do Araguaia, Pará, Brazil",3.536093668577307,6505.6,166439.15,55692.31,9526.17,43980.56,25584,166
São Geraldo do Araguaia,2011,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.9547163212418144,7747.25,197004.76,65175.53,10962.49,53685.46,25429,65
São Geraldo do Araguaia,2012,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.3803485725331013,10243.03,258913.19,69928.66,38556.51,74737.16,25277,67
São Geraldo do Araguaia,2013,1507458,"São Geraldo do Araguaia, Pará, Brazil",2.190869293915046,9838.78,246520.59,82000.97,12909.85,69203.44,25056,60
São Geraldo do Araguaia,2014,1507458,"São Geraldo do Araguaia, Pará, Brazil",1.4736437672802745,11715.07,290861.71,90667.19,18563.17,89205.47,24828,93
São Geraldo do Araguaia,2015,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.6696962264396167,12716.1,312905.14,96595.5,24114.74,92063.77,24607,73
São Geraldo do Araguaia,2016,1507458,"São Geraldo do Araguaia, Pará, Brazil",3.061244931465928,15549.34,379310.6,113930.03,44362.35,104758.05,24394,26
São Geraldo do Araguaia,2017,1507458,"São Geraldo do Araguaia, Pará, Brazil",1.8920583578679844,18260.16,441676.65,112091.31,65555.37,121131.91,24188,93
São Geraldo do Araguaia,2018,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.9904722242129064,19616.71,490241.08,97527.33,87346.38,133558.55,24991,24
São Geraldo do Araguaia,2019,1507458,"São Geraldo do Araguaia, Pará, Brazil",1.4808200871452013,20942.55,520359.44,98403.16,95117.5,138521.5,24847,26
São Geraldo do Araguaia,2020,1507458,"São Geraldo do Araguaia, Pará, Brazil",1.2606346238705546,24295.07,600209.8,130672.48,133728.01,132447.97,24705,38
São Geraldo do Araguaia,2021,1507458,"São Geraldo do Araguaia, Pará, Brazil",1.4740304222070957,28929.59,710684.37,175716.08,155056.88,146086.1,24566,23
São Geraldo do Araguaia,2022,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.5520944513131788,27072.57,666026.13,152074.56,130962.08,160139.48,24602,31
São Geraldo do Araguaia,2023,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.3552756676022227,28807.82,708371.5,160330.45,141676.18,169327.57,24590,26
São Geraldo do Araguaia,2024,1507458,"São Geraldo do Araguaia, Pará, Brazil",0.0,30543.08,750716.87,168586.34,152390.27,178515.65,24579,42
São João da Ponta,2008,1507466,"São João da Ponta, Pará, Brazil",3.7603795773109647,3899.1,19296.62,6830.6,818.64,2744.44,4949,14
São João da Ponta,2009,1507466,"São João da Ponta, Pará, Brazil",0.3019015029333556,4259.87,21461.2,7180.84,836.18,3127.5,5038,34
São João da Ponta,2010,1507466,"São João da Ponta, Pará, Brazil",2.310592902754017,4397.92,23155.05,7711.29,963.2,3224.61,5265,15
São João da Ponta,2011,1507466,"São João da Ponta, Pará, Brazil",0.7264109597122559,4841.08,25948.17,8370.67,1017.69,3606.64,5360,14
São João da Ponta,2012,1507466,"São João da Ponta, Pará, Brazil",0.0720976796039623,5201.03,28350.8,10027.25,-319.27,4207.99,5451,9
São João da Ponta,2013,1507466,"São João da Ponta, Pará, Brazil",0.665064930478035,5332.76,29906.13,9381.82,921.84,4170.52,5608,10
São João da Ponta,2014,1507466,"São João da Ponta, Pará, Brazil",0.1273569822455596,6194.48,35327.14,9847.39,1348.23,5307.75,5703,22
São João da Ponta,2015,1507466,"São João da Ponta, Pará, Brazil",0.580251794753028,6534.34,37866.48,11131.52,1541.55,5624.75,5795,7
São João da Ponta,2016,1507466,"São João da Ponta, Pará, Brazil",0.3721113628687976,6735.01,39628.78,11747.07,1485.98,6075.75,5884,15
São João da Ponta,2017,1507466,"São João da Ponta, Pará, Brazil",0.7872305188144966,7069.83,42206.88,11469.9,1478.45,5943.88,5970,20
São João da Ponta,2018,1507466,"São João da Ponta, Pará, Brazil",0.6216733557046369,7365.55,44627.88,11553.2,1558.42,6504.22,6059,1
São João da Ponta,2019,1507466,"São João da Ponta, Pará, Brazil",0.4508138685166637,7562.76,46427.8,11824.78,1537.48,6271.86,6139,7
São João da Ponta,2020,1507466,"São João da Ponta, Pará, Brazil",0.6517322250238979,8429.14,52403.97,15313.0,1621.08,6315.0,6217,5
São João da Ponta,2021,1507466,"São João da Ponta, Pará, Brazil",0.3959156823558511,9120.92,57407.08,16515.5,1730.95,6168.92,6294,8
São João da Ponta,2022,1507466,"São João da Ponta, Pará, Brazil",0.4007634201338551,9074.96,57050.56,15420.4,1846.11,7290.24,6287,8
São João da Ponta,2023,1507466,"São João da Ponta, Pará, Brazil",0.3077862205578391,9456.92,59857.17,16058.31,1934.73,7602.33,6329,12
São João da Ponta,2024,1507466,"São João da Ponta, Pará, Brazil",0.0,9838.88,62663.78,16696.22,2023.34,7914.42,6369,5
São João de Pirabas,2008,1507474,"São João de Pirabas, Pará, Brazil",4.54622867947713,2880.95,56728.73,10038.21,4283.73,11952.97,19691,35
São João de Pirabas,2009,1507474,"São João de Pirabas, Pará, Brazil",1.9565956075898543,3265.44,64982.33,10591.94,3426.53,14845.16,19900,27
São João de Pirabas,2010,1507474,"São João de Pirabas, Pará, Brazil",1.3407917137280247,3621.83,74769.09,13011.18,4795.7,15447.22,20644,31
São João de Pirabas,2011,1507474,"São João de Pirabas, Pará, Brazil",1.131838849428851,4109.63,85850.14,14640.5,3858.61,17822.67,20890,43
São João de Pirabas,2012,1507474,"São João de Pirabas, Pará, Brazil",1.0038203056768762,4491.27,94878.12,18898.09,-2052.67,22101.68,21125,51
São João de Pirabas,2013,1507474,"São João de Pirabas, Pará, Brazil",1.2575540565576102,5658.3,121857.05,26403.61,5072.03,24137.36,21536,29
São João de Pirabas,2014,1507474,"São João de Pirabas, Pará, Brazil",1.804558556980674,5863.61,127633.25,22551.86,5938.62,26340.21,21767,41
São João de Pirabas,2015,1507474,"São João de Pirabas, Pará, Brazil",3.234148072131761,5972.59,131343.24,22778.35,6091.72,25713.15,21991,33
São João de Pirabas,2016,1507474,"São João de Pirabas, Pará, Brazil",1.0765988851467538,6613.63,146868.85,29495.61,6925.92,29894.4,22207,33
São João de Pirabas,2017,1507474,"São João de Pirabas, Pará, Brazil",0.6939397989815675,7092.43,158976.73,25668.26,7091.06,31851.71,22415,44
São João de Pirabas,2018,1507474,"São João de Pirabas, Pará, Brazil",0.8938914302588103,7194.35,164333.31,23965.58,7573.36,34466.14,22842,12
São João de Pirabas,2019,1507474,"São João de Pirabas, Pará, Brazil",1.9360334976977016,7324.63,168796.12,21401.6,9582.55,33990.69,23045,31
São João de Pirabas,2020,1507474,"São João de Pirabas, Pará, Brazil",0.5664350739961087,7755.74,180274.41,26049.09,9162.52,32621.4,23244,22
São João de Pirabas,2021,1507474,"São João de Pirabas, Pará, Brazil",1.9160691341971288,7771.66,182167.69,31753.39,6669.5,33056.89,23440,31
São João de Pirabas,2022,1507474,"São João de Pirabas, Pará, Brazil",0.9567867174888434,8717.71,203045.7,31723.19,9139.22,38797.69,23291,20
São João de Pirabas,2023,1507474,"São João de Pirabas, Pará, Brazil",0.7876236753109053,9121.82,213361.71,33122.02,9610.93,40596.99,23390,31
São João de Pirabas,2024,1507474,"São João de Pirabas, Pará, Brazil",0.0,9525.94,223677.72,34520.85,10082.64,42396.28,23481,26
São João do Araguaia,2008,1507508,"São João do Araguaia, Pará, Brazil",34.661897982257074,3360.63,40203.22,11764.34,1533.54,7534.36,11963,140
São João do Araguaia,2009,1507508,"São João do Araguaia, Pará, Brazil",15.374950170605857,3858.5,46004.85,13014.14,1716.14,8185.13,11923,85
São João do Araguaia,2010,1507508,"São João do Araguaia, Pará, Brazil",4.85774843226623,4137.06,54398.24,17234.64,2029.87,8688.79,13149,134
São João do Araguaia,2011,1507508,"São João do Araguaia, Pará, Brazil",3.073816946329751,5495.79,72681.86,27448.52,2778.23,10614.54,13225,53
São João do Araguaia,2012,1507508,"São João do Araguaia, Pará, Brazil",2.079207284335961,5884.97,78228.95,28742.65,-456.06,11298.82,13293,50
São João do Araguaia,2013,1507508,"São João do Araguaia, Pará, Brazil",3.3733058253423525,6683.54,89686.37,27801.05,3480.24,12234.41,13419,32
São João do Araguaia,2014,1507508,"São João do Araguaia, Pará, Brazil",4.519668631864189,6806.65,91685.6,23340.69,4075.87,13715.06,13470,44
São João do Araguaia,2015,1507508,"São João do Araguaia, Pará, Brazil",4.933437261142252,7740.96,104665.58,28284.94,7440.98,16016.98,13521,86
São João do Araguaia,2016,1507508,"São João do Araguaia, Pará, Brazil",6.6039451393895,8094.73,109837.36,37125.71,5246.7,15906.64,13569,54
São João do Araguaia,2017,1507508,"São João do Araguaia, Pará, Brazil",4.822365400696795,8592.24,116992.0,36463.52,6243.42,17461.22,13616,107
São João do Araguaia,2018,1507508,"São João do Araguaia, Pará, Brazil",3.949818207586092,8773.0,122295.59,31902.59,6299.28,20231.88,13940,48
São João do Araguaia,2019,1507508,"São João do Araguaia, Pará, Brazil",5.266375215675678,9534.22,133440.87,35624.96,7211.1,21001.59,13996,42
São João do Araguaia,2020,1507508,"São João do Araguaia, Pará, Brazil",4.772330874687256,11638.33,163530.11,52492.08,9308.5,20790.49,14051,32
