Município,Ano,Área plantada (ha)
Abaetetuba,2008,50
Abaetetuba,2009,50
Abaetetuba,2010,80
Abaetetuba,2011,100
Abaetetuba,2012,150
Abaetetuba,2013,150
Abaetetuba,2014,120
Abaetetuba,2015,120
Abaetetuba,2016,90
Abaetetuba,2017,50
Abaetetuba,2018,90
Abaetetuba,2019,90
Abaetetuba,2020,90
Abaetetuba,2021,90
Abaetetuba,2022,90
Abaetetuba,2023,90
Abel Figueiredo,2008,890
Abel Figueiredo,2009,770
Abel Figueiredo,2010,920
Abel Figueiredo,2011,1260
Abel Figueiredo,2012,1350
Abel Figueiredo,2013,1360
Abel Figueiredo,2014,360
Abel Figueiredo,2015,400
Abel Figueiredo,2016,340
Abel Figueiredo,2017,350
Abel Figueiredo,2018,385
Abel Figueiredo,2019,120
Abel Figueiredo,2020,200
Abel Figueiredo,2021,210
Abel Figueiredo,2022,210
Abel Figueiredo,2023,210
Acará,2008,300
Acará,2009,300
Acará,2010,300
Acará,2011,300
Acará,2012,300
Acará,2013,500
Acará,2014,300
Acará,2015,300
Acará,2016,30
Acará,2017,50
Acará,2018,50
Acará,2019,50
Acará,2020,50
Acará,2021,50
Acará,2022,50
Acará,2023,50
Afuá,2008,0
Afuá,2009,0
Afuá,2010,0
Afuá,2011,0
Afuá,2012,0
Afuá,2013,0
Afuá,2014,0
Afuá,2015,0
Afuá,2016,0
Afuá,2017,0
Afuá,2018,0
Afuá,2019,0
Afuá,2020,0
Afuá,2021,0
Afuá,2022,0
Afuá,2023,0
Alenquer,2008,3600
Alenquer,2009,3600
Alenquer,2010,3500
Alenquer,2011,3500
Alenquer,2012,3500
Alenquer,2013,4800
Alenquer,2014,5000
Alenquer,2015,3000
Alenquer,2016,3000
Alenquer,2017,3000
Alenquer,2018,3000
Alenquer,2019,3000
Alenquer,2020,3000
Alenquer,2021,3000
Alenquer,2022,3000
Alenquer,2023,2000
Almeirim,2008,160
Almeirim,2009,160
Almeirim,2010,20
Almeirim,2011,28
Almeirim,2012,90
Almeirim,2013,95
Almeirim,2014,95
Almeirim,2015,150
Almeirim,2016,150
Almeirim,2017,100
Almeirim,2018,100
Almeirim,2019,100
Almeirim,2020,95
Almeirim,2021,95
Almeirim,2022,75
Almeirim,2023,95
Altamira,2008,2600
Altamira,2009,2175
Altamira,2010,2175
Altamira,2011,2400
Altamira,2012,2400
Altamira,2013,2400
Altamira,2014,1300
Altamira,2015,1300
Altamira,2016,1300
Altamira,2017,1500
Altamira,2018,1500
Altamira,2019,10000
Altamira,2020,10000
Altamira,2021,10500
Altamira,2022,10500
Altamira,2023,10500
Anajás,2008,80
Anajás,2009,80
Anajás,2010,80
Anajás,2011,50
Anajás,2012,0
Anajás,2013,0
Anajás,2014,0
Anajás,2015,0
Anajás,2016,0
Anajás,2017,0
Anajás,2018,0
Anajás,2019,0
Anajás,2020,0
Anajás,2021,0
Anajás,2022,0
Anajás,2023,0
Anapu,2008,1510
Anapu,2009,790
Anapu,2010,1000
Anapu,2011,1000
Anapu,2012,1200
Anapu,2013,1200
Anapu,2014,800
Anapu,2015,500
Anapu,2016,600
Anapu,2017,700
Anapu,2018,700
Anapu,2019,700
Anapu,2020,700
Anapu,2021,800
Anapu,2022,1000
Anapu,2023,1000
Augusto Corrêa,2008,243
Augusto Corrêa,2009,240
Augusto Corrêa,2010,260
Augusto Corrêa,2011,150
Augusto Corrêa,2012,200
Augusto Corrêa,2013,185
Augusto Corrêa,2014,170
Augusto Corrêa,2015,150
Augusto Corrêa,2016,150
Augusto Corrêa,2017,150
Augusto Corrêa,2018,300
Augusto Corrêa,2019,100
Augusto Corrêa,2020,150
Augusto Corrêa,2021,170
Augusto Corrêa,2022,70
Augusto Corrêa,2023,150
Aurora do Pará,2008,1950
Aurora do Pará,2009,1850
Aurora do Pará,2010,2000
Aurora do Pará,2011,2230
Aurora do Pará,2012,2500
Aurora do Pará,2013,2400
Aurora do Pará,2014,2400
Aurora do Pará,2015,3500
Aurora do Pará,2016,240
Aurora do Pará,2017,260
Aurora do Pará,2018,286
Aurora do Pará,2019,840
Aurora do Pará,2020,840
Aurora do Pará,2021,850
Aurora do Pará,2022,850
Aurora do Pará,2023,850
Aveiro,2008,606
Aveiro,2009,667
Aveiro,2010,675
Aveiro,2011,730
Aveiro,2012,730
Aveiro,2013,730
Aveiro,2014,900
Aveiro,2015,900
Aveiro,2016,900
Aveiro,2017,950
Aveiro,2018,400
Aveiro,2019,400
Aveiro,2020,400
Aveiro,2021,400
Aveiro,2022,100
Aveiro,2023,100
Bagre,2008,100
Bagre,2009,100
Bagre,2010,100
Bagre,2011,40
Bagre,2012,15
Bagre,2013,15
Bagre,2014,15
Bagre,2015,13
Bagre,2016,0
Bagre,2017,0
Bagre,2018,0
Bagre,2019,0
Bagre,2020,0
Bagre,2021,0
Bagre,2022,0
Bagre,2023,0
Baião,2008,1250
Baião,2009,1250
Baião,2010,1250
Baião,2011,1250
Baião,2012,1250
Baião,2013,1250
Baião,2014,150
Baião,2015,180
Baião,2016,120
Baião,2017,150
Baião,2018,150
Baião,2019,200
Baião,2020,200
Baião,2021,200
Baião,2022,800
Baião,2023,800
Bannach,2008,2811
Bannach,2009,992
Bannach,2010,225
Bannach,2011,100
Bannach,2012,120
Bannach,2013,120
Bannach,2014,150
Bannach,2015,325
Bannach,2016,75
Bannach,2017,130
Bannach,2018,83
Bannach,2019,90
Bannach,2020,60
Bannach,2021,0
Bannach,2022,0
Bannach,2023,0
Barcarena,2008,320
Barcarena,2009,320
Barcarena,2010,320
Barcarena,2011,350
Barcarena,2012,350
Barcarena,2013,350
Barcarena,2014,250
Barcarena,2015,250
Barcarena,2016,600
Barcarena,2017,600
Barcarena,2018,300
Barcarena,2019,300
Barcarena,2020,300
Barcarena,2021,300
Barcarena,2022,300
Barcarena,2023,300
Belterra,2008,6800
Belterra,2009,9140
Belterra,2010,3140
Belterra,2011,3750
Belterra,2012,5750
Belterra,2013,5750
Belterra,2014,5750
Belterra,2015,7000
Belterra,2016,7500
Belterra,2017,10000
Belterra,2018,7500
Belterra,2019,7000
Belterra,2020,6500
Belterra,2021,19500
Belterra,2022,25900
Belterra,2023,25900
Bom Jesus do Tocantins,2008,1150
Bom Jesus do Tocantins,2009,910
Bom Jesus do Tocantins,2010,1100
Bom Jesus do Tocantins,2011,1220
Bom Jesus do Tocantins,2012,1300
Bom Jesus do Tocantins,2013,1300
Bom Jesus do Tocantins,2014,1300
Bom Jesus do Tocantins,2015,1500
Bom Jesus do Tocantins,2016,1800
Bom Jesus do Tocantins,2017,2100
Bom Jesus do Tocantins,2018,2000
Bom Jesus do Tocantins,2019,400
Bom Jesus do Tocantins,2020,190
Bom Jesus do Tocantins,2021,195
Bom Jesus do Tocantins,2022,195
Bom Jesus do Tocantins,2023,195
Bonito,2008,200
Bonito,2009,200
Bonito,2010,150
Bonito,2011,100
Bonito,2012,70
Bonito,2013,75
Bonito,2014,75
Bonito,2015,75
Bonito,2016,55
Bonito,2017,100
Bonito,2018,70
Bonito,2019,70
Bonito,2020,70
Bonito,2021,70
Bonito,2022,60
Bonito,2023,80
Bragança,2008,860
Bragança,2009,860
Bragança,2010,930
Bragança,2011,950
Bragança,2012,1050
Bragança,2013,980
Bragança,2014,900
Bragança,2015,900
Bragança,2016,900
Bragança,2017,900
Bragança,2018,900
Bragança,2019,800
Bragança,2020,800
Bragança,2021,600
Bragança,2022,645
Bragança,2023,500
Brasil Novo,2008,175
Brasil Novo,2009,220
Brasil Novo,2010,235
Brasil Novo,2011,300
Brasil Novo,2012,600
Brasil Novo,2013,300
Brasil Novo,2014,300
Brasil Novo,2015,300
Brasil Novo,2016,300
Brasil Novo,2017,300
Brasil Novo,2018,650
Brasil Novo,2019,200
Brasil Novo,2020,100
Brasil Novo,2021,300
Brasil Novo,2022,350
Brasil Novo,2023,350
Brejo Grande do Araguaia,2008,600
Brejo Grande do Araguaia,2009,600
Brejo Grande do Araguaia,2010,670
Brejo Grande do Araguaia,2011,700
Brejo Grande do Araguaia,2012,700
Brejo Grande do Araguaia,2013,900
Brejo Grande do Araguaia,2014,700
Brejo Grande do Araguaia,2015,1200
Brejo Grande do Araguaia,2016,600
Brejo Grande do Araguaia,2017,700
Brejo Grande do Araguaia,2018,700
Brejo Grande do Araguaia,2019,700
Brejo Grande do Araguaia,2020,700
Brejo Grande do Araguaia,2021,700
Brejo Grande do Araguaia,2022,700
Brejo Grande do Araguaia,2023,700
Breu Branco,2008,1000
Breu Branco,2009,1500
Breu Branco,2010,1200
Breu Branco,2011,1200
Breu Branco,2012,1350
Breu Branco,2013,1350
Breu Branco,2014,1350
Breu Branco,2015,1500
Breu Branco,2016,1400
Breu Branco,2017,1800
Breu Branco,2018,100
Breu Branco,2019,0
Breu Branco,2020,0
Breu Branco,2021,0
Breu Branco,2022,0
Breu Branco,2023,4500
Breves,2008,100
Breves,2009,100
Breves,2010,100
Breves,2011,80
Breves,2012,80
Breves,2013,80
Breves,2014,80
Breves,2015,60
Breves,2016,0
Breves,2017,0
Breves,2018,0
Breves,2019,0
Breves,2020,0
Breves,2021,0
Breves,2022,0
Breves,2023,0
Bujaru,2008,100
Bujaru,2009,100
Bujaru,2010,120
Bujaru,2011,120
Bujaru,2012,120
Bujaru,2013,130
Bujaru,2014,130
Bujaru,2015,150
Bujaru,2016,130
Bujaru,2017,120
Bujaru,2018,120
Bujaru,2019,120
Bujaru,2020,120
Bujaru,2021,120
Bujaru,2022,120
Bujaru,2023,120
Cachoeira do Arari,2008,0
Cachoeira do Arari,2009,0
Cachoeira do Arari,2010,0
Cachoeira do Arari,2011,0
Cachoeira do Arari,2012,0
Cachoeira do Arari,2013,0
Cachoeira do Arari,2014,0
Cachoeira do Arari,2015,0
Cachoeira do Arari,2016,0
Cachoeira do Arari,2017,0
Cachoeira do Arari,2018,0
Cachoeira do Arari,2019,0
Cachoeira do Arari,2020,0
Cachoeira do Arari,2021,0
Cachoeira do Arari,2022,0
Cachoeira do Arari,2023,0
Cachoeira do Piriá,2008,680
Cachoeira do Piriá,2009,600
Cachoeira do Piriá,2010,650
Cachoeira do Piriá,2011,700
Cachoeira do Piriá,2012,750
Cachoeira do Piriá,2013,600
Cachoeira do Piriá,2014,650
Cachoeira do Piriá,2015,650
Cachoeira do Piriá,2016,250
Cachoeira do Piriá,2017,300
Cachoeira do Piriá,2018,700
Cachoeira do Piriá,2019,800
Cachoeira do Piriá,2020,700
Cachoeira do Piriá,2021,650
Cachoeira do Piriá,2022,520
Cachoeira do Piriá,2023,250
Cametá,2008,50
Cametá,2009,50
Cametá,2010,50
Cametá,2011,50
Cametá,2012,50
Cametá,2013,100
Cametá,2014,150
Cametá,2015,150
Cametá,2016,150
Cametá,2017,150
Cametá,2018,140
Cametá,2019,264
Cametá,2020,264
Cametá,2021,264
Cametá,2022,264
Cametá,2023,264
Canaã dos Carajás,2008,1150
Canaã dos Carajás,2009,1400
Canaã dos Carajás,2010,1700
Canaã dos Carajás,2011,1700
Canaã dos Carajás,2012,1700
Canaã dos Carajás,2013,2000
Canaã dos Carajás,2014,2500
Canaã dos Carajás,2015,3000
Canaã dos Carajás,2016,3300
Canaã dos Carajás,2017,4550
Canaã dos Carajás,2018,5200
Canaã dos Carajás,2019,6000
Canaã dos Carajás,2020,6180
Canaã dos Carajás,2021,6180
Canaã dos Carajás,2022,4000
Canaã dos Carajás,2023,4000
Capanema,2008,630
Capanema,2009,585
Capanema,2010,530
Capanema,2011,530
Capanema,2012,450
Capanema,2013,400
Capanema,2014,400
Capanema,2015,400
Capanema,2016,150
Capanema,2017,300
Capanema,2018,300
Capanema,2019,300
Capanema,2020,300
Capanema,2021,400
Capanema,2022,300
Capanema,2023,300
Capitão Poço,2008,2000
Capitão Poço,2009,1800
Capitão Poço,2010,1480
Capitão Poço,2011,1480
Capitão Poço,2012,1480
Capitão Poço,2013,1480
Capitão Poço,2014,1480
Capitão Poço,2015,1480
Capitão Poço,2016,1000
Capitão Poço,2017,1000
Capitão Poço,2018,1500
Capitão Poço,2019,1500
Capitão Poço,2020,1500
Capitão Poço,2021,1500
Capitão Poço,2022,1500
Capitão Poço,2023,1500
Castanhal,2008,1200
Castanhal,2009,400
Castanhal,2010,500
Castanhal,2011,500
Castanhal,2012,400
Castanhal,2013,400
Castanhal,2014,400
Castanhal,2015,450
Castanhal,2016,550
Castanhal,2017,370
Castanhal,2018,350
Castanhal,2019,350
Castanhal,2020,350
Castanhal,2021,400
Castanhal,2022,400
Castanhal,2023,400
Chaves,2008,0
Chaves,2009,0
Chaves,2010,0
Chaves,2011,0
Chaves,2012,0
Chaves,2013,0
Chaves,2014,0
Chaves,2015,0
Chaves,2016,0
Chaves,2017,0
Chaves,2018,0
Chaves,2019,0
Chaves,2020,0
Chaves,2021,0
Chaves,2022,0
Chaves,2023,0
Colares,2008,40
Colares,2009,5
Colares,2010,20
Colares,2011,10
Colares,2012,10
Colares,2013,10
Colares,2014,10
Colares,2015,10
Colares,2016,12
Colares,2017,10
Colares,2018,10
Colares,2019,10
Colares,2020,10
Colares,2021,10
Colares,2022,10
Colares,2023,10
Conceição do Araguaia,2008,2080
Conceição do Araguaia,2009,1860
Conceição do Araguaia,2010,1500
Conceição do Araguaia,2011,1400
Conceição do Araguaia,2012,1400
Conceição do Araguaia,2013,1500
Conceição do Araguaia,2014,500
Conceição do Araguaia,2015,700
Conceição do Araguaia,2016,740
Conceição do Araguaia,2017,1000
Conceição do Araguaia,2018,800
Conceição do Araguaia,2019,800
Conceição do Araguaia,2020,2000
Conceição do Araguaia,2021,800
Conceição do Araguaia,2022,864
Conceição do Araguaia,2023,7466
Concórdia do Pará,2008,300
Concórdia do Pará,2009,300
Concórdia do Pará,2010,300
Concórdia do Pará,2011,600
Concórdia do Pará,2012,100
Concórdia do Pará,2013,130
Concórdia do Pará,2014,40
Concórdia do Pará,2015,40
Concórdia do Pará,2016,40
Concórdia do Pará,2017,45
Concórdia do Pará,2018,60
Concórdia do Pará,2019,60
Concórdia do Pará,2020,60
Concórdia do Pará,2021,60
Concórdia do Pará,2022,60
Concórdia do Pará,2023,60
Cumaru do Norte,2008,7800
Cumaru do Norte,2009,3000
Cumaru do Norte,2010,2400
Cumaru do Norte,2011,2400
Cumaru do Norte,2012,2500
Cumaru do Norte,2013,2600
Cumaru do Norte,2014,3400
Cumaru do Norte,2015,4000
Cumaru do Norte,2016,5800
Cumaru do Norte,2017,26200
Cumaru do Norte,2018,10964
Cumaru do Norte,2019,11665
Cumaru do Norte,2020,27000
Cumaru do Norte,2021,10964
Cumaru do Norte,2022,5945
Cumaru do Norte,2023,5945
Curionópolis,2008,1000
Curionópolis,2009,1000
Curionópolis,2010,1000
Curionópolis,2011,1000
Curionópolis,2012,1000
Curionópolis,2013,1300
Curionópolis,2014,1500
Curionópolis,2015,1000
Curionópolis,2016,2000
Curionópolis,2017,2600
Curionópolis,2018,2600
Curionópolis,2019,2680
Curionópolis,2020,2678
Curionópolis,2021,2678
Curionópolis,2022,2678
Curionópolis,2023,2678
Curralinho,2008,80
Curralinho,2009,80
Curralinho,2010,80
Curralinho,2011,70
Curralinho,2012,30
Curralinho,2013,30
Curralinho,2014,30
Curralinho,2015,8
Curralinho,2016,5
Curralinho,2017,5
Curralinho,2018,3
Curralinho,2019,0
Curralinho,2020,0
Curralinho,2021,0
Curralinho,2022,0
Curralinho,2023,0
Curuá,2008,600
Curuá,2009,600
Curuá,2010,50
Curuá,2011,60
Curuá,2012,60
Curuá,2013,70
Curuá,2014,80
Curuá,2015,90
Curuá,2016,100
Curuá,2017,100
Curuá,2018,110
Curuá,2019,80
Curuá,2020,80
Curuá,2021,56
Curuá,2022,56
