Município,Ano,Área plantada (ha)
Ulianópolis,2015,32189
Ulianópolis,2016,46000
Ulianópolis,2017,48500
Ulianópolis,2018,60000
Ulianópolis,2019,50000
Ulianópolis,2020,49500
Ulianópolis,2021,51232
Ulianópolis,2022,55330
Ulianópolis,2023,65000
Uruará,2008,260
Uruará,2009,265
Uruará,2010,360
Uruará,2011,470
Uruará,2012,532
Uruará,2013,670
Uruará,2014,670
Uruará,2015,648
Uruará,2016,400
Uruará,2017,400
Uruará,2018,400
Uruará,2019,230
Uruará,2020,230
Uruará,2021,230
Uruará,2022,650
Uruará,2023,650
Vigia,2008,0
Vigia,2009,0
Vigia,2010,0
Vigia,2011,0
Vigia,2012,0
Vigia,2013,0
Vigia,2014,0
Vigia,2015,0
Vigia,2016,0
Vigia,2017,0
Vigia,2018,0
Vigia,2019,0
Vigia,2020,0
Vigia,2021,0
Vigia,2022,0
Vigia,2023,0
Viseu,2008,0
Viseu,2009,0
Viseu,2010,0
Viseu,2011,0
Viseu,2012,0
Viseu,2013,0
Viseu,2014,0
Viseu,2015,0
Viseu,2016,0
Viseu,2017,0
Viseu,2018,0
Viseu,2019,0
Viseu,2020,0
Viseu,2021,0
Viseu,2022,0
Viseu,2023,0
Vitória do Xingu,2008,0
Vitória do Xingu,2009,0
Vitória do Xingu,2010,0
Vitória do Xingu,2011,0
Vitória do Xingu,2012,0
Vitória do Xingu,2013,0
Vitória do Xingu,2014,0
Vitória do Xingu,2015,0
Vitória do Xingu,2016,0
Vitória do Xingu,2017,0
Vitória do Xingu,2018,0
Vitória do Xingu,2019,0
Vitória do Xingu,2020,0
Vitória do Xingu,2021,0
Vitória do Xingu,2022,0
Vitória do Xingu,2023,0
Xinguara,2008,0
Xinguara,2009,0
Xinguara,2010,0
Xinguara,2011,0
Xinguara,2012,0
Xinguara,2013,19
Xinguara,2014,0
Xinguara,2015,0
Xinguara,2016,0
Xinguara,2017,0
Xinguara,2018,0
Xinguara,2019,100
Xinguara,2020,100
Xinguara,2021,100
Xinguara,2022,100
Xinguara,2023,100
Água Azul do Norte,2008,300
Água Azul do Norte,2009,0
Água Azul do Norte,2010,0
Água Azul do Norte,2011,0
Água Azul do Norte,2012,0
Água Azul do Norte,2013,0
Água Azul do Norte,2014,0
Água Azul do Norte,2015,0
Água Azul do Norte,2016,0
Água Azul do Norte,2017,300
Água Azul do Norte,2018,500
Água Azul do Norte,2019,530
Água Azul do Norte,2020,530
Água Azul do Norte,2021,600
Água Azul do Norte,2022,600
Água Azul do Norte,2023,600
Óbidos,2008,0
Óbidos,2009,0
Óbidos,2010,0
Óbidos,2011,0
Óbidos,2012,0
Óbidos,2013,0
Óbidos,2014,0
Óbidos,2015,0
Óbidos,2016,0
Óbidos,2017,0
Óbidos,2018,0
Óbidos,2019,0
Óbidos,2020,0
Óbidos,2021,0
Óbidos,2022,0
Óbidos,2023,0
